q,jaccard,aitm,qitm,article,answer,iw,v,n,dup,len,answerable,max_rouge
美國浪漫主義風景畫家發起於19世紀中期的藝術運動是哪一派?,0.1363636363636363,"河派,哈德遜,畫家,出現,弗雷德,丘奇,Hudson,River,School,藝術,畫派,第二代哈德遜,時間,評論,創始,1825,卡茨,科爾,埃德溫,比爾施,杜塞爾多夫,美國浪,漫主義風景,發起,19","美國浪,漫主義風景,畫家,發起,19,世紀,中期,藝術,運動,一派",哈德遜河派（Hudson River School）是由一批美國浪漫主義風景畫家發起於19世紀中期的藝術運動。之所以叫“哈德遜河派”，是因為該畫派的早期主要作品描繪的都是哈得遜河谷及其周邊景色，第二代哈德遜河派畫家開始將範圍擴展到新英格蘭、加拿大海洋省份、美國西部和南美洲。關於“Hudson River School”的具體出現時間並無定論，最有可能的情況是來自藝術評論家克拉倫斯·庫克或者風景畫家霍姆·道奇·馬丁。一般認為畫家託馬斯·科爾是哈德遜河派的創始人。他在伊利運河開通的1825年秋坐汽船溯哈德遜河而上，第一站停靠在紐約州西點，在卡茨基爾（Catskill）登陸，他向西爬上卡茨基爾山繪製了該地區的第一幅風景畫。這幅畫的評論出現在1825年12月22日的《紐約晚郵報》上。在1848年科爾逝世後，第二代哈德遜河派畫家出現，其成員包括科爾的學生弗雷德裏克·埃德溫·丘奇、約翰·弗雷德裏克·肯塞特和桑福德·羅賓遜·吉福德。他們的作品也常被劃分為外光派。此外，包括上述三位畫家在內的一些哈德遜河派成員也是紐約市大都會藝術博物館的創始人。大多數哈德遜河派的傑作出現在1855年至1875年間，在這段時期內，弗雷德裏克·埃德溫·丘奇和阿爾伯特·比爾施塔特成為了藝術界名流。他們的畫風受到了德國杜塞爾多夫畫派的影響，其實比爾施塔特還在杜塞爾多夫學習過數年時間。當丘奇的《尼亞加拉大瀑布》（Niagara）等作品展出時，常可以吸引大量觀眾參觀。,哈德遜河派,1,1,1,1,29,True,0.4513626834381552
曼卡科查湖位於祕魯中部胡寧大區的豪哈省以東以及哪一個湖泊之間?,0.1666666666666666,"曼卡科查,Mancacocha,該國,胡寧大區,豪哈省,利亞克薩科查,湖以,查爾瓦科查,湖西南面,414,湖泊,海拔,中部,高度","曼卡科查,湖位,祕,魯中部,胡寧大區,豪哈省,東以,一個,湖泊,之間","曼卡科查湖（Mancacocha），是祕魯的湖泊，位於該國中部胡寧大區的豪哈省，處於利亞克薩科查湖以東和查爾瓦科查湖西南面，海拔高度4,414米。",利亞克薩科查湖,1,1,1,1,31,True,0.11194295900178253
善慧法師以靈泉禪寺為根本道場而形成的派系為哪一個?,0.1111111111111111,"靈泉,禪寺,眉山,初期,眉山派,灣佛,教四大法,日治,時代,派祖,善慧法師,灣四大名,派始,灣日治,時期,善慧法,師以,道場,觀音,山派,凌雲寺,法雲寺,大崗山,並稱,四大法","善慧法,師以,靈泉,禪寺,根本,道場,形成,派,系為,一個",月眉山派是臺灣佛教四大法脈之一，始於日治時代初期。派祖是善慧法師。本山是臺灣四大名山之一的基隆月眉山靈泉禪寺。月眉山派始於臺灣日治時期初期，善慧法師以靈泉禪寺為根本道場而形成，和觀音山派（凌雲寺派）、法雲寺派、大崗山派並稱四大法脈，之後加入曹洞宗。,月眉山派,1,1,1,1,25,True,0.5714285714285714
觀音山派的四大法脈包括法雲寺派大崗山派本圓法師還有哪一派?,0.1111111111111111,"觀音,凌雲寺,初期,山派,灣佛,教四大法,日治,時代,派祖,本圓法師,灣四大名,山凌雲寺,觀音山,派始,灣日治,時期,本圓法,師以,道場,眉山派,法雲寺,大崗山,並稱,四大法,之後加入","觀音,山派,四大法脈,包括,法雲寺,派,大崗山,本圓法師,一派",觀音山派或稱凌雲寺派是臺灣佛教四大法脈之一，始於日治時代初期。派祖是本圓法師。本山是臺灣四大名山之一的五股觀音山凌雲寺。觀音山派始於臺灣日治時期初期，本圓法師以凌雲寺為根本道場而形成，和月眉山派、法雲寺派、大崗山派並稱四大法脈，之後加入臨濟宗妙心寺派。,月眉山派,1,1,1,1,32,True,0.6285714285714286
觀音山派的四大法脈包括月眉山派大崗山派本圓法師還有哪一派?,0.1111111111111111,"觀音,凌雲寺,初期,山派,灣佛,教四大法,日治,時代,派祖,本圓法師,灣四大名,山凌雲寺,觀音山,派始,灣日治,時期,本圓法,師以,道場,眉山派,法雲寺,大崗山,並稱,四大法,之後加入","觀音,山派,四大法脈,包括,月,眉山派,大崗山,派,本圓法師,一派",觀音山派或稱凌雲寺派是臺灣佛教四大法脈之一，始於日治時代初期。派祖是本圓法師。本山是臺灣四大名山之一的五股觀音山凌雲寺。觀音山派始於臺灣日治時期初期，本圓法師以凌雲寺為根本道場而形成，和月眉山派、法雲寺派、大崗山派並稱四大法脈，之後加入臨濟宗妙心寺派。,法雲寺派,1,1,1,1,32,True,0.6285714285714286
觀音山派的四大法脈指的是月眉山派法雲寺派本圓法師還有哪一個派?,0.1363636363636363,"觀音,凌雲寺,初期,山派,灣佛,教四大法,日治,時代,派祖,本圓法師,灣四大名,山凌雲寺,觀音山,派始,灣日治,時期,本圓法,師以,道場,眉山派,法雲寺,大崗山,並稱,四大法,之後加入","觀音,山派,四大法,脈,指,月,眉山派,法雲寺,派,本圓法師,一個",觀音山派或稱凌雲寺派是臺灣佛教四大法脈之一，始於日治時代初期。派祖是本圓法師。本山是臺灣四大名山之一的五股觀音山凌雲寺。觀音山派始於臺灣日治時期初期，本圓法師以凌雲寺為根本道場而形成，和月眉山派、法雲寺派、大崗山派並稱四大法脈，之後加入臨濟宗妙心寺派。,大崗山派,1,1,1,1,34,True,0.7142857142857143
哪一種弄蝶在中國臺灣中南半島婆羅洲蘇門答臘和爪哇島都有紀錄?,0.1627906976744186,"寄主植物,小黃星,橙黃色,地區,一種,弄蝶科,本種,紀錄,小黃斑,低海拔,訪花,狀性標,李氏,喜好,背面,成蝶,學名,中國,中南半島,婆羅洲,蘇門,答臘,哇島,灣的,中體","哪一種,弄,蝶,中國,臺,灣,中南半島,婆羅洲,蘇門,答臘,爪,哇島,紀錄",小黃星弄蝶（學名：），是一種弄蝶科的蝴蝶。本種在中國、臺灣、中南半島、婆羅洲、蘇門答臘和爪哇島都有紀錄。本種是臺灣的弄蝶科中體型最小的一種弄蝶，又稱「小黃斑弄蝶」。幼蟲目前在臺灣已知以李氏禾為寄主植物，因為寄主植物分佈的關係，小黃星弄蝶會出沒的地點也比較特殊，主要分佈在臺灣平地到低海拔的淡水性溼地或濕性草原附近，成蟲會在寄主植物附近活動，喜好訪花，一般的山地森林反而不見其蹤跡。背面是黑褐色，腹面是黃色，展翅寬大約是2~2.2公分。雄蝶前翅有線狀性標，前翅有明顯的橙黃色斑面積超過翅面積的一半，後翅的中央有三塊橙黃色斑。雌蝶前翅缺乏線狀性標，背面翅膀的橙黃色斑不明顯，僅剩中室有小黃斑。一年多世代，在臺灣全年可以看見成蝶，可能會發現成蟲棲息於河岸、溪流邊、水田旁、淡水性濕地所生長的草叢中，活潑敏捷地飛行，喜好訪花。在臺灣分佈於臺灣本島平地到低海拔地區，金門地區也有分佈，除此之外，廣泛分佈在東洋區各地。寄主植物：在臺灣發現小黃星弄蝶的寄主植物是禾本科的李氏禾為主。在香港及東南亞部分地區有依水稻為寄主植物的紀錄。 <br>,小黃星弄蝶,1,1,1,1,34,True,0.7282758620689657
1958年在常熟實行聯合禮拜時七絃河基督教堂為哪一個教堂?,0.1363636363636363,"牧師,聯合禮,教堂,拜堂,美籍,基督,常熟,始建,大街,李月,河基督,中國江,蘇省,蘇州常,熟市,環城,10,琴川河,其前,美國,監理,公會,景道堂,1958,實行","1958,年,常熟,實行,聯合禮,拜,時,絃,河基督,教堂,一個",常熟基督教堂又名七絃河基督教堂，位於中國江蘇省蘇州常熟市環城北路10號、琴川河支流七絃河畔，其前身爲美國監理公會景道堂，1958年實行聯合禮拜時在此組建聯合禮拜堂即“常熟基督教堂”，首任牧師爲李月峯。原建築位於北門大街西側、言子墓道南側，始建於清光緒二十八年（1902），初爲平房，1937年由美籍牧師斯密德設計建造樓房，1948年竣工。1994年因北門大街拓建遷至現址（原聖公會聖巴多羅買堂舊址，始建於1922年，堂區院內尚存由美籍牧師威爾遜建於宣統二年（1910）的舊洋房三棟，分別爲5、6和7號建築，原爲傳教士住宅），現建築落成於1995年11月，建築面積1342平方米，並設有小禮拜堂、聽道室和主日學堂等，現有信徒七千多人，牧師、副牧師四位。,常熟基督教堂,1,1,1,1,29,True,0.22308802308802309
哪一個湖泊位於祕魯中南部萬卡韋利卡大區的瓦伊塔拉省?,0.1333333333333333,"卡拉科查,Lake,Caracocha,該國,萬卡,韋利,卡大區,伊塔拉省,喬克洛科查,奧爾科,科查,湖以,528,中南部,湖泊,海拔,高度","哪一個,湖泊位,祕,魯中,南部,萬卡,韋利,卡大區,瓦,伊塔拉省","卡拉科查湖（Lake Caracocha），是祕魯的湖泊，位於該國中南部萬卡韋利卡大區的瓦伊塔拉省，處於喬克洛科查湖和奧爾科科查湖以南，海拔高度4,528米。",卡拉科查湖,1,1,1,1,26,True,0.12200310559006212
天主教會領袖教宗發出最高級的詔書是什麼?,0.1363636363636363,"宗座,憲令,發出,詔書,頒布,教會,性質,教宗,稱宗座,憲章,宗座制,天主教會,領袖,最高級,一詞,丁文稱,原來,指羅馬,法源,因而襲,公共文件,特別,訓導,教義憲令,牧民憲令","天主教會,領袖,教宗,發出,最高級,詔書",宗座憲令（），又稱宗座憲章、宗座制誥，是天主教會領袖教宗發出最高級的詔書。憲令一詞在拉丁文稱為「」，原來指羅馬皇帝頒布的一切重要法律，基於教會法源於羅馬法，因而襲用之。性質上，宗座憲令是公共文件。一般用於教會重大事件，例如頒布法律或者特別的訓導。另有教義憲令、牧民憲令等特殊標題。宗座憲令基於其莊重、公共的性質，以教宗詔書的形式發出。地位次於宗座憲令的文件稱為通諭。,宗座憲令,1,1,1,1,20,True,0.27802197802197803
天主教會領袖教宗發出最高級的詔書是哪一種文件?,0.1363636363636363,"宗座,憲令,發出,詔書,頒布,教會,性質,教宗,稱宗座,憲章,宗座制,天主教會,領袖,最高級,一詞,丁文稱,原來,指羅馬,法源,因而襲,公共文件,特別,訓導,教義憲令,牧民憲令","天主教會,領袖,教宗,發出,最高級,詔書,一種,文件",宗座憲令（），又稱宗座憲章、宗座制誥，是天主教會領袖教宗發出最高級的詔書。憲令一詞在拉丁文稱為「」，原來指羅馬皇帝頒布的一切重要法律，基於教會法源於羅馬法，因而襲用之。性質上，宗座憲令是公共文件。一般用於教會重大事件，例如頒布法律或者特別的訓導。另有教義憲令、牧民憲令等特殊標題。宗座憲令基於其莊重、公共的性質，以教宗詔書的形式發出。地位次於宗座憲令的文件稱為通諭。,宗座憲令,1,1,1,1,23,True,0.3373626373626374
哪一種水生植物不會隨著水流四處漂移?,0.3333333333333333,"植物,水生,漂浮性,根固定,土裡,體本,身會,四處,漂移,水流","哪一種,水生,植物,水流,四處,漂移",漂浮性水生植物為沒有根固定在土裡的水生植物，植物體本身會隨著水流四處漂移。,漂浮性水生植物,1,1,1,1,18,True,0.34238095238095245
海圖中所有有關深度的數值與等深線幹出高度以及什麼的深度差為相對?,0.1111111111111111,"海圖,基準面,基準,深度,潮高,數字,19,Chart,Datum,稱海圖,中定,義深度,數值,深線,幹出,如海圖,某處,標識,即表示,標識處,面以,潮汐表,起算面,海面,海洋","海圖,中,深度,數值,深線,幹出,高度,差為,相對",海圖基準面（Chart Datum，亦稱海圖基準、海圖深度基準面、潮高基準面），是海圖中定義深度爲零的深度基準。海圖中所有有關深度的數值，如等深線、幹出高度，均爲相對於海圖基準面的深度差。如海圖中某處海面標識數字19（m），即表示數字所標識處的海洋深度爲海圖基準面以下的19（米）。通常，海圖基準面也是潮汐表的潮高起算面。,海圖基準面,1,1,1,1,33,True,0.70990990990991
一直用作潮汐表的零點是香港的什麼?,0.1282051282051282,"海圖,基準面,香港,基準,天文潮汐,觀測,所定,潮面,自一九一七年,以來,潮汐表,零點,面位,1.38,主水平,0.146,海面,用作,深度,之下,平均,一直","一直,用作,潮汐表,零點,香港",香港海圖基準面（香港海圖深度基準面）是天文潮汐觀測所定的最低潮面。自一九一七年以來，香港海圖基準面一直用作潮汐表的零點。香港海圖基準面位於「平均海面」之下約 1.38 米，或香港主水平基準之下0.146米。,海圖基準面,1,1,1,1,17,True,0.5246153846153846
航空中測量標準海平面的大氣壓力可以用什麼來校準飛機的飛行高度?,0.1111111111111111,"海平面,變化,測量,一個,高度,平均,導致,海面,標準,飛行,困難,陸地,地質,地水,準面,參考,冰川,融化,升降,冰川期,之間,精確,所導致,時間,已經","航空,中,測量,標準,海平面,大氣,壓力,以用,校準,飛機,飛行,高度",海平面（）是地球單一或多個海洋表面的平均水平，由此可以測量諸如海拔等高度。平均海平面（MSL）是一種垂直基準，一個標準化的大地測量參考點。例如製圖和航海中的海圖基準面，或是航空中測量標準海平面的大氣壓力，以便校準飛機的飛行高度。一個常見且簡單的意思，海平面標準是特定位置的平均低潮和平均高潮之間的中點。由於牽涉到一些複雜且困難的測量，使得精確確定海平面成爲一個困難的工作。測量海平面的儀器叫做，一般微風所導致的海面的波浪可以通過平均的方法消除掉，潮汐所導致的海平面的升高和跌落也可以通過長時間的觀測後取平均值的方法消除掉。海平面的測量總是相對於陸地的測量，因此海平面的變化可以是真正地由於海面的變化導致的，也可以是由於陸地的變化導致的。海平面在地質年代上已經有很大的變化。 仔細測量平均海平面的變化可以深入瞭解持續的氣候變化，海平面上升廣泛被引用為全球變暖的證據。通常所謂的海拔就是指平均海拔（Above mean sea level，AMSL）。在測量一個離地面比較遠的地方的海平面時專家使用一個稱爲大地水準面的“水平”的參考表面，測量的是海平面與這個大地水準面之間的高度差。假如沒有外力的作用，海平面應該與大地水準面一致，它相當於與地球萬有引力的一個等勢面。事實上由於海流、氣壓變化、溫度和鹽度的變化等等會導致海平面與大地水準面不等。即使長時間的平均值兩者也不相同。這個長期的、地區性的差異被稱爲海面地形，其數值可以達±2米。傳統上在測量海計算海水面的平均位置時要考慮到228個月的默冬章和約18.6年（223個月）的食周對潮汐的影響。海平面在地球表面不是到處都一樣的，比如巴拿馬運河的太平洋側的海平面比大西洋側的海平面高20釐米。儘管有這些困難，使用儀表飛行規則飛行的飛行員必須有精確的和可靠的飛行高度以及機場高度的數據。尤其在引力反常的地區在航空母艦上降落這個問題會非常嚴重。爲了克服計算上的困難飛行員使用廣域差分系統所定義的參考橢球，而不使用大地水準面來定義海平面高度。而且全球定位系統也適用這個參考橢球。陸地與海平面之間的變化可以有多種原因，海面升降一般是由於氣候變化造成的，均衡補償的變化是由於板塊作用等導致的，而不是因爲海水總量的變化導致的。冰川期末冰川的融化導致的海平面的變化是海面升降最典型的例子。通過對地質穩定的海岸地帶的沉積的考察古氣象學家可以測定過去的海平面的位置。火山島的升降是非常典型的均衡補償的海平面變化。隨着火山岩的冷卻這些島嶼開始下降。在沒有液體海洋的行星表面行星學家往往計算一個“平均”高度。這個平均高度有時也被稱爲“海平面”，它用來作爲測量行星表面各個地點的高度的參考面。隨地理時期的變化，海平面不斷變化。今天的海平面幾乎是所有地質時期裡最低的。在最近一次冰川期中（其頂點約爲兩萬年前），由於蒸發的海水在北半球的冰雪中堆積，當時的平均海平面比今天低130米。大多數冰川在一萬年前融化，但至今爲止小冰川依然在融化。在地球歷史上類似的冰川週期已經發生過數百次了。有許多因素可以產生短期（幾分鐘到14個月）的海平面變化。 至少在過去的100年中，海平面平均每年增長約1.8毫米 。這種上升主要來自海洋溫度升高所導致表層（約500公尺深）海水的輕微熱膨脹。另外四分之一，則是來自陸地上的水源，如融雪和冰川，還有人類超抽地下水等等。近來有海平面上升的趨勢。據測定，近年來中華人民共和國沿海海平面平均上升速率爲2.5毫米/年，略高於全球海平面上升速率。海平面在地理測量中經常作爲高度的標準，例如中華人民共和國海拔高度採用青島港驗潮站的長期觀測資料推算出的黃海平均海面作爲零點。,海圖基準面,1,1,1,1,31,True,0.5546511627906977
